Day,Date,BSE100,BSE200,BSE500,BSEMidCap,BSESmallCap,BSE100 returns,BSE200 returns,BSE500 returns,BSEMidCap returns,BSESmallCap returns
Monday,2015-09-21,8107.200195,3359.72998,10508.12988,10692.79004,10935.29981,0.0002467551636,0.0009533509226,0.001640462431,0.004389461631,0.01214730807
Tuesday,2015-09-22,7940.279785,3295.409912,10314.30957,10524.54004,10802.87012,-0.02058915606,-0.01914441589,-0.01844479581,-0.01573490168,-0.01211029348
Wednesday,2015-09-23,7980.279785,3310.659912,10364.88965,10574.19043,10879.55957,0.005037605863,0.004627648884,0.00490387453,0.004717582888,0.007098988431
Thursday,2015-09-24,7994.310059,3317.72998,10390.73047,10597.87012,10942.13965,0.001758118058,0.002135546443,0.002493110961,0.002239385621,0.005752078436
Monday,2015-09-28,7926.319824,3290.649902,10314.87988,10573.12012,10916.07031,-0.008504828371,-0.008162230852,-0.007299832309,-0.002335374912,-0.002382471878
Tuesday,2015-09-29,7966.330078,3305.47998,10354.79004,10617.29981,10903.70996,0.00504777184,0.004506732239,0.003869183206,0.004178491259,-0.001132307657
Wednesday,2015-09-30,8077.410156,3352.02002,10498.26953,10799.2002,11020.83008,0.01394369514,0.01407966174,0.01385633986,0.017132453,0.01074130919
Thursday,2015-10-01,8083.970215,3357.070068,10513.83008,10818.67969,11042.59961,0.0008121488043,0.001506568568,0.00148220142,0.001803790062,0.001975307653
Monday,2015-10-05,8251.879883,3426.340088,10723.95996,11012.57031,11221.53027,0.02077069355,0.02063407036,0.0199860449,0.01792183756,0.01620367181
Tuesday,2015-10-06,8287.030273,3441.659912,10773.17969,11046.54004,11298.73047,0.004259682702,0.004471191886,0.004589697293,0.003084632292,0.006879649936
Wednesday,2015-10-07,8309.080078,3450.98999,10802.84961,11056.20996,11344.11035,0.002660760764,0.002710923868,0.002754054128,0.0008753799801,0.004016369814
Thursday,2015-10-08,8256.910156,3429.080078,10739.65039,10944.74023,11327.16992,-0.006278664005,-0.006348877297,-0.005850236029,-0.01008209236,-0.001493323802
Friday,2015-10-09,8305.120117,3446.110107,10789.44043,10937.75977,11348.58008,0.005838741138,0.004966355003,0.004636095049,-0.0006377912909,0.001890159691
Monday,2015-10-12,8272.139648,3432.709961,10751.99023,10954.7002,11349.57031,-0.003971100783,-0.003888484577,-0.003471004844,0.00154880253,0.0000872558499
Tuesday,2015-10-13,8256.209961,3427.080078,10741.08008,10957.08984,11395.88965,-0.001925703346,-0.001640069526,-0.001014709813,0.0002181383293,0.004081153624
Wednesday,2015-10-14,8234.849609,3420.01001,10722.73047,10919.86035,11435.87988,-0.002587186142,-0.002063000525,-0.001708357992,-0.003397753468,0.003509180172
Thursday,2015-10-15,8306.709961,3447.129883,10804.62012,11006.59961,11490.44043,0.008726370901,0.007929764217,0.007637014679,0.00794325726,0.004770997122
Friday,2015-10-16,8363.370117,3468.370117,10865.38965,11047.91992,11495.7002,0.006821010516,0.006161715607,0.005624402277,0.003754139468,0.0004577518183
Monday,2015-10-19,8397.769531,3484.719971,10918.51953,11124.30957,11584.73047,0.004113104349,0.00471398768,0.004889827398,0.00691439208,0.007744658303
Tuesday,2015-10-20,8390.099609,3484.310059,10919.75977,11183.59961,11605.87988,-0.0009133284703,-0.0001176312597,0.0001135904915,0.005329772569,0.001825628145
Wednesday,2015-10-21,8373.950195,3477.810059,10900.04981,11166.92969,11562.42969,-0.001924817911,-0.001865505621,-0.0018049811,-0.001490568384,-0.00374380835
Friday,2015-10-23,8411.910156,3488.52002,10928.03027,11138.23047,11519.28027,0.00453310088,0.003079512917,0.002567002948,-0.002570018868,-0.003731864423
Monday,2015-10-26,8375.410156,3473.379883,10878.34961,11080.62988,11436.87988,-0.004339085811,-0.004339988566,-0.004546167861,-0.00517143097,-0.007153258543
Tuesday,2015-10-27,8354.799805,3466.780029,10859.04004,11098.04981,11453.87988,-0.002460816917,-0.001900124439,-0.001775045912,0.001572106477,0.001486419389
Wednesday,2015-10-28,8296.589844,3444.23999,10794.92969,11036.87012,11452.57031,-0.006967247853,-0.006501721716,-0.005903869013,-0.005512652317,-0.0001143341832
Thursday,2015-10-29,8237.769531,3421.669922,10727.88965,10988.79981,11403.92969,-0.007089697587,-0.006552989358,-0.006210326693,-0.004355429526,-0.004247135681
Friday,2015-10-30,8193.870117,3404.179932,10671.58008,10974.59961,11315.38965,-0.005329041294,-0.005111536296,-0.005248895341,-0.001292243033,-0.007763993852
Monday,2015-11-02,8181.720215,3398.320068,10654.82031,10983.25,11292.2002,-0.001482803831,-0.00172137317,-0.001570505012,0.0007882191886,-0.002049372644
Tuesday,2015-11-03,8194.719727,3404.139893,10675.86035,11013.5,11336.29004,0.001588848269,0.001712559407,0.00197469684,0.002754193886,0.003904450791
Wednesday,2015-11-04,8184.220215,3399.560059,10658.12012,11034.2002,11298.87988,-0.001281253337,-0.001345371854,-0.001661714318,0.001879529668,-0.003300035538
Thursday,2015-11-05,8094.350098,3361.48999,10535.37012,10871.45996,11119.36035,-0.01098090162,-0.01119852814,-0.0115170404,-0.01474871192,-0.01588825901
Friday,2015-11-06,8079.609863,3355.389893,10510.58008,10826.62988,11052.33008,-0.001821052317,-0.001814700332,-0.002353029815,-0.004123648541,-0.006028248738
Monday,2015-11-09,8051.97998,3348.899902,10498.78027,10871.75,11138.36035,-0.003419705093,-0.001934198769,-0.001122660206,0.004167512929,0.007783903428
Tuesday,2015-11-10,7919.890137,3295.620117,10339.49023,10688.86035,11047.70996,-0.01640464126,-0.01590963796,-0.01517224248,-0.01682246648,-0.0081385758
Friday,2015-11-13,7898.379883,3287.350098,10321.2002,10653.48047,11125.44043,-0.002715978837,-0.002509396929,-0.001768948913,-0.003309976821,0.007035889816
Monday,2015-11-16,7938.299805,3300.73999,10363.57031,10677.30957,11181.44043,0.005054191187,0.004073156677,0.004105153391,0.0022367432,0.005033508593
Tuesday,2015-11-17,7964.399902,3314.409912,10407.41016,10710.61035,11233.4502,0.003287869902,0.004141471925,0.004230187926,0.003118836237,0.004651437382
Wednesday,2015-11-18,7866.060059,3277.590088,10295.41016,10637.66016,11153.9502,-0.01234742657,-0.01110901336,-0.01076156299,-0.006811020812,-0.007077077709
Thursday,2015-11-19,7977.859863,3322.22998,10434.25,10765.79004,11299.33984,0.01421293547,0.01361972998,0.01348560551,0.01204493075,0.01303481165
Friday,2015-11-20,7995.509766,3331.070068,10464,10858.41016,11367.70996,0.002212360621,0.00266088984,0.002851187196,0.008603188401,0.006050806593
Monday,2015-11-23,7994.339844,3331.699951,10469.75,10897.66016,11419.58984,-0.0001463223777,0.0001890932905,0.0005495030581,0.003614709651,0.004563793427
Tuesday,2015-11-24,7982.109863,3327.080078,10459.54004,10906.20996,11457.54004,-0.00152983001,-0.001386641375,-0.000975186609,0.0007845537367,0.003323254209
Thursday,2015-11-26,8029.22998,3346.02002,10516.86035,10934.71973,11508.83008,0.005903215792,0.005692661901,0.005480194137,0.002614085929,0.004476531596
Friday,2015-11-27,8078.819824,3364.909912,10573.65039,10984.57031,11545.83984,0.006176164355,0.005645480866,0.005399904355,0.004558926176,0.003215770825
Monday,2015-11-30,8082.02002,3365.290039,10580.87988,10989.75977,11636.49023,0.0003961217195,0.0001129679575,0.0006837269754,0.0004724317705,0.007851346568
Tuesday,2015-12-01,8098.299805,3374.969971,10611.63965,11075.83008,11689.45996,0.002014321291,0.002876403486,0.002907108893,0.007831864554,0.00455203665
Wednesday,2015-12-02,8079.830078,3369.080078,10595.75977,11097.58008,11690.4502,-0.002280691929,-0.001745169009,-0.001496458655,0.001963735435,0.00008471221112
Thursday,2015-12-03,8014.640137,3343.149902,10516.57031,11050.87988,11632.42969,-0.008068231679,-0.007696515191,-0.007473693413,-0.004208142646,-0.004963068916
Friday,2015-12-04,7933.149902,3311.879883,10418.90039,10935.11035,11557.51953,-0.01016767236,-0.009353460035,-0.009287240718,-0.01047604637,-0.00643976899
Monday,2015-12-07,7920.850098,3306.48999,10406.15039,10924.40039,11575.66016,-0.001550431311,-0.001627442175,-0.001223737585,-0.0009794103267,0.001569595444
Tuesday,2015-12-08,7848.47998,3276.219971,10306.50977,10796.91992,11421.65039,-0.009136660473,-0.009154728758,-0.009575166249,-0.01166933337,-0.01330462089
Wednesday,2015-12-09,7747.350098,3232.860107,10162.83008,10606.79981,11166.12012,-0.01288528253,-0.01323472306,-0.01394067373,-0.01760873577,-0.02237244717
Thursday,2015-12-10,7815.430176,3261.219971,10255.38965,10701.96973,11304.25977,0.008787530851,0.008772375872,0.009107656949,0.008972538532,0.01237132043
Friday,2015-12-11,7741.919922,3229.889893,10161.20996,10576.01953,11213.17969,-0.009405784755,-0.009606858255,-0.00918343361,-0.01176888023,-0.008057146762
Monday,2015-12-14,7784.569824,3246.139893,10212.44043,10645.41016,11257.79981,0.005508956748,0.005031131258,0.005041768667,0.006561129147,0.003979256663
Tuesday,2015-12-15,7831.810059,3265.23999,10274.88965,10705.54981,11335.83984,0.006068445151,0.005883941429,0.006115014372,0.005649350198,0.006932085427
Wednesday,2015-12-16,7885.52002,3285.780029,10333.51953,10743,11363.40039,0.006857924362,0.006290514346,0.005706132328,0.00349820333,0.002431275529
Thursday,2015-12-17,7983.899902,3328.429932,10469.46973,10910.7002,11559.19043,0.01247601702,0.01298014554,0.01315623391,0.01561018338,0.01722988131
Friday,2015-12-18,7915.430176,3303.620117,10396.61035,10919.25,11531.86035,-0.008575975005,-0.007453909353,-0.006959223521,0.0007836160689,-0.002364359352
Monday,2015-12-21,7978.609863,3328.840088,10476.69043,10988.74023,11625.9502,0.007981838712,0.007634040872,0.007702518158,0.006364011265,0.008159121525
Tuesday,2015-12-22,7937.910156,3313.040039,10431.50977,10954.24023,11623.29981,-0.005101102535,-0.004746412739,-0.004312493559,-0.003139577356,-0.0002279719038
Wednesday,2015-12-23,8011.899902,3341.090088,10516.25977,10987.5,11673.26953,0.009321061154,0.008466559012,0.008124423201,0.003036246175,0.004299099293
Thursday,2015-12-24,8013.140137,3343.429932,10527.28027,11018.16992,11730.58984,0.0001547991132,0.0007003235287,0.001047948628,0.00279134653,0.004910390345
Monday,2015-12-28,8063.859863,3363.110107,10587.03027,11034.08984,11785.41992,0.006329569324,0.00588622325,0.005675729958,0.001444878788,0.004674111085
Tuesday,2015-12-29,8079.600098,3369.23999,10603.00977,11080.62012,11769.96973,0.001951947984,0.001822682816,0.001509346775,0.004216956783,-0.001310957955
Wednesday,2015-12-30,8050.47998,3359.120117,10575.91016,11103.83008,11778.54004,-0.00360415338,-0.003003607054,-0.002555841274,0.002094644501,0.0007281505557
Thursday,2015-12-31,8097.569824,3377.51001,10634.21973,11143.08008,11836.70996,0.005849321297,0.005474616078,0.005513432803,0.00353481634,0.004938635841
Friday,2016-01-01,7964.359863,3390.850098,10491.53027,11110.4502,11807.82031,-0.01645060974,0.003949681262,-0.01341795295,-0.002928263978,-0.002440682428
Monday,2016-01-04,7964.359863,3328.98999,10491.53027,11110.4502,11807.82031,0,-0.01824324468,0,0,0
Tuesday,2016-01-05,7966.970215,3332.280029,10506.40039,11172.42969,11900.79004,0.0003277541504,0.0009882994572,0.001417345193,0.005578485919,0.007873572561
Wednesday,2016-01-06,7920.52002,3314.429932,10451.92969,11139.49023,11850.33984,-0.00583034626,-0.005356721777,-0.00518452543,-0.002948280805,-0.004239231163
Thursday,2016-01-07,7727.049805,3233.689941,10195.66016,10849.23047,11509.67969,-0.02442645363,-0.02436014417,-0.02451887236,-0.02605682612,-0.02874686757
Friday,2016-01-08,7771.709961,3254.540039,10266.94043,10992.25977,11651.96973,0.005779716338,0.006447772786,0.006991236358,0.01318335899,0.01236264117
Monday,2016-01-11,7731.470215,3237.080078,10210.26953,10887.69043,11596.83984,-0.005177721017,-0.005364801413,-0.005519745672,-0.009512997526,-0.004731379439
Tuesday,2016-01-12,7674.899902,3213.090088,10133.5,10785.79004,11476.92969,-0.00731688947,-0.007410996769,-0.007518854402,-0.009359229182,-0.01033989877
Wednesday,2016-01-13,7709.22998,3222.969971,10142.07031,10736.41992,11274.58984,0.00447303267,0.003074885151,0.0008457403661,-0.00457732997,-0.01763013763
Thursday,2016-01-14,7674.879883,3205.830078,10082.75,10629.07031,11131.37988,-0.004455710504,-0.005318043033,-0.005848934999,-0.009998641149,-0.01270201063
Friday,2016-01-15,7554.779785,3151.189941,9898.080078,10343.73047,10782.87988,-0.01564846614,-0.01704399038,-0.018315432,-0.02684523027,-0.03130788849
Monday,2016-01-18,7453.060059,3101.689941,9718.099609,10062.34961,10345.80957,-0.01346428736,-0.01570835174,-0.01818337168,-0.02720303481,-0.04053372706
Tuesday,2016-01-19,7538.450195,3138.969971,9838.730469,10238.44043,10525.91992,0.01145705728,0.01201926392,0.01241300922,0.01749997037,0.01740901461
Wednesday,2016-01-20,7405.060059,3084.300049,9663.849609,10032.4502,10311.16992,-0.0176946365,-0.01741651641,-0.01777473837,-0.0201192976,-0.02040201727
Thursday,2016-01-21,7370.790039,3072.47998,9634.830078,10002.74023,10365.51953,-0.004627919251,-0.003832334342,-0.003002895551,-0.002961387239,0.005270945045
Friday,2016-01-22,7515.689941,3133.199951,9826.129883,10193.04981,10598.37988,0.01965866633,0.01976252779,0.01985502634,0.01902574451,0.02246489907
Monday,2016-01-25,7526.390137,3140.080078,9854.650391,10217.04981,10697.91016,0.001423714401,0.002195878689,0.002902516895,0.002354545543,0.009391084404
Wednesday,2016-01-27,7531.879883,3142.929932,9867.5,10247.87988,10758.9502,0.0007293996059,0.0009075736698,0.001303913228,0.00301751196,0.005705791046
Thursday,2016-01-28,7520.52002,3138.649902,9855.030273,10211.08008,10754.51953,-0.001508237409,-0.001361796188,-0.00126371695,-0.003590967149,-0.0004118124833
Friday,2016-01-29,7651.700195,3191.120117,10014.03027,10417.25977,10869.83984,0.017442966,0.01671744751,0.0161338923,0.02019176114,0.01072296253
Monday,2016-02-01,7649.859863,3192.030029,10020.7002,10476.82031,10901.41016,-0.0002405128211,0.0002851387496,0.0006660585019,0.005717486298,0.00290439606
Tuesday,2016-02-02,7545.220215,3149.25,9885.580078,10294.51953,10764.74023,-0.01367863593,-0.01340213864,-0.01348409984,-0.01740039197,-0.01253690376
Wednesday,2016-02-03,7441.669922,3106.340088,9741.679688,10160.75977,10522.00977,-0.01372395902,-0.01362543844,-0.01455659545,-0.012993298,-0.02254865931
Thursday,2016-02-04,7479.52002,3119.110107,9771.219727,10142.08984,10442.69043,0.005086237148,0.004110953289,0.00303233528,-0.00183745413,-0.007538421056
Friday,2016-02-05,7580.189941,3161.889893,9904.230469,10335.07031,10569.53027,0.01345940926,0.0137153818,0.01361250138,0.01902768296,0.01214627982
Monday,2016-02-08,7490.430176,3129.090088,9810.410156,10311.09961,10567.13965,-0.01184136093,-0.01037348109,-0.009472751396,-0.00231935529,-0.0002261803447
Tuesday,2016-02-09,7389.27002,3086.370117,9678.929688,10114.11035,10425.69043,-0.01350525319,-0.01365252191,-0.01340213772,-0.01910458316,-0.01338576234
Wednesday,2016-02-10,7301.990234,3050.860107,9564.379883,10018.12012,10277.70996,-0.0118116926,-0.01150542827,-0.01183496613,-0.009490724016,-0.01419382927
Thursday,2016-02-11,7056.669922,2946.860107,9228.94043,9690.900391,9801.259766,-0.03359636265,-0.03408874755,-0.03507174089,-0.03266278754,-0.04635762206
Friday,2016-02-12,7062.399902,2945.850098,9215.169922,9615.240234,9682.549805,0.0008119949018,-0.0003427407353,-0.001492100648,-0.007807340283,-0.0121117044
Monday,2016-02-15,7252.709961,3026.340088,9472.969727,9949.129883,10006.99023,0.02694693895,0.02732317916,0.02797558886,0.03472504492,0.03350774657
Tuesday,2016-02-16,7129.620117,2972.060059,9301.730469,9707.110352,9782.179688,-0.01697156575,-0.01793586557,-0.01807661831,-0.02432569821,-0.0224653504
Wednesday,2016-02-17,7184.620117,2994.040039,9365.009766,9752.589844,9803.139648,0.007714296007,0.007395536955,0.006802959644,0.004685173069,0.002142667654
Thursday,2016-02-18,7261.649902,3025.300049,9457.660156,9814.349609,9860.790039,0.01072148336,0.01044074548,0.009893250762,0.006332652761,0.005880808911
Friday,2016-02-19,7281.950195,3031.929932,9476.530273,9802.769531,9876.530273,0.002795548295,0.002191479487,0.001995220455,-0.00117991293,0.001596244716
Monday,2016-02-22,7312.629883,3045.27002,9517.769531,9876.05957,9921.69043,0.004213114232,0.00439986685,0.004351725454,0.007476462521,0.004572471886
Tuesday,2016-02-23,7193.379883,2997.350098,9370.969727,9731.280273,9798.139648,-0.01630740266,-0.0157358532,-0.01542376116,-0.01465962168,-0.01245259393
Wednesday,2016-02-24,7100.669922,2960.98999,9258.040039,9654.519531,9685.860352,-0.0128882337,-0.0121307511,-0.01205101407,-0.007888041434,-0.01145924635
Thursday,2016-02-25,7050.959961,2938.449951,9187.969727,9544.370117,9598.110352,-0.007000742401,-0.00761233205,-0.007568590296,-0.01140910365,-0.009059597889
Friday,2016-02-26,7106.899902,2958.080078,9239.55957,9572.679688,9555.230469,0.00793366312,0.006680436056,0.005614933933,0.00296610155,-0.004467533861
Monday,2016-02-29,7075.439941,2946.820068,9206.019531,9575.099609,9548.330078,-0.0044266785,-0.00380652643,-0.003630047379,0.0002527945235,-0.0007221585102
Tuesday,2016-03-01,7309.689941,3040.280029,9499.910156,9866.269531,9856.55957,0.03310748193,0.03171553025,0.03192374555,0.03040907499,0.03228098416
Wednesday,2016-03-02,7453.509766,3100.25,9685.990234,10051.86035,10073.96973,0.0196752292,0.01972514717,0.01958756188,0.01881063744,0.02205740841
Thursday,2016-03-03,7555.930176,3140.590088,9811.570313,10110.45996,10209.66016,0.01374123241,0.01301188227,0.0129651255,0.005829727827,0.01346941014
Friday,2016-03-04,7581.569824,3152.629883,9851.019531,10224.83984,10285.75,0.003393314576,0.003833609183,0.004020683412,0.01131302438,0.007452729945
Tuesday,2016-03-08,7582.779785,3153.459961,9856.110352,10199.44043,10309.98047,0.00015959241,0.0002632970031,0.0005167811295,-0.002484088787,0.002355731959
Wednesday,2016-03-09,7629.569824,3170.409912,9906.769531,10295.50977,10314.04004,0.006170565456,0.005375032888,0.005139875386,0.009419079474,0.0003937514733
Thursday,2016-03-10,7582.600098,3151.98999,9854.269531,10262.08984,10294.95996,-0.00615627448,-0.005809949663,-0.005299406616,-0.003246068504,-0.001849913315
Friday,2016-03-11,7604.430176,3160.189941,9876.110352,10270.7002,10277.99023,0.002878969973,0.002601515559,0.002216381532,0.0008390454707,-0.001648353181
